"scenarioId","visibility","instanceCount","viewCount","drawGroupCount","processId","pairCount","samplesPerVariant","cpuSubmissionBaselineP50Ms","cpuSubmissionOptimizedP50Ms","cpuSubmissionBaselineP95Ms","cpuSubmissionOptimizedP95Ms","cpuSubmissionBaselineP99Ms","cpuSubmissionOptimizedP99Ms","cpuSubmissionP95ImprovementMs","cpuSubmissionP95ImprovementPercent","pairedCpuSubmissionP95ImprovementMedianPercent","pairedCpuSubmissionP95ImprovementMinPercent","pairedCpuSubmissionP95ImprovementMaxPercent","cpuSubmissionGatePassed","cpuFrameBaselineP95Ms","cpuFrameOptimizedP95Ms","cpuFrameBaselineP99Ms","cpuFrameOptimizedP99Ms","cpuMainThreadBaselineP95Ms","cpuMainThreadOptimizedP95Ms","cpuMainThreadBaselineP99Ms","cpuMainThreadOptimizedP99Ms","cpuRenderThreadBaselineValidSamples","cpuRenderThreadOptimizedValidSamples","cpuRenderThreadBaselineP95Ms","cpuRenderThreadOptimizedP95Ms","cpuRenderThreadBaselineP99Ms","cpuRenderThreadOptimizedP99Ms","renderSubmissionWindowBaselineValidSamples","renderSubmissionWindowOptimizedValidSamples","renderSubmissionWindowBaselineP95Ms","renderSubmissionWindowOptimizedP95Ms","renderSubmissionWindowBaselineP99Ms","renderSubmissionWindowOptimizedP99Ms","gpuFrameBaselineValidSamples","gpuFrameOptimizedValidSamples","gpuFrameBaselineP95Ms","gpuFrameOptimizedP95Ms","gpuFrameBaselineP99Ms","gpuFrameOptimizedP99Ms","nativeGpuRegionBaselineP95Ms","nativeGpuRegionOptimizedP95Ms","nativeGpuRegionBaselineP99Ms","nativeGpuRegionOptimizedP99Ms","nativeGpuRegionP99RegressionPercent","nativeGpuRegionP99GatePassed","baselineRenderApiCallsMean","optimizedRenderApiCallsMean","baselineExplicitBufferUploadBytesMean","optimizedExplicitBufferUploadBytesMean","baselineEngineInstancePayloadBytesMean","optimizedEngineInstancePayloadBytesMean","mainThreadAllocationRows","mainThreadAllocatedBytes","validationRows","validationFailures","validationReadbackRetries","imageParityFailures","measurementReadbackBytes","nativeTimestampReadyRows","frameTimingReadyRows","renderThreadFrameReadyRows","gpuFrameReadyRows","engineSubmissionWindowReadyRows"
"primary-n10000-v1-g1-visible25","visible25","10000","1","1","55056","4","3600","0.18974999999999997","0.0317","0.2546149999999999","0.0627","0.30911099999999975","0.0918039999999999","0.19191499999999992","75.3745851579836","75.45329911805999","74.05000822503702","76.57834673017764","0","1.1253149999999994","1.214084999999999","1.5724499999999988","1.650243999999999","0.5118499999999998","0.33451999999999993","0.6306129999999998","0.44141499999999967","3600","3600","0.0788","0.0783","0.1084169999999996","0.10050499999999989","3599","3598","0.2742799999999999","0.3627449999999999","0.40247599999999994","0.5287469999999987","3061","3163","0.008192","0.007168","0.01024","0.008192","0.032768","0.03584","0.037888","0.04096","8.108108108108123","0","3","1","0","0","160000","0","0","0","4","0","0","0","0","9000","9000","9000","7767","8995"
"primary-n100000-v1-g1-visible25","visible25","100000","1","1","45688","4","3600","1.33075","0.0329","1.7963349999999998","0.07289999999999999","2.200071999999996","0.10461799999999957","1.7234349999999998","95.94173692546212","96.1100274300347","95.51893239903372","96.67361010189087","1","2.325299999999999","1.4498449999999998","2.9008829999999977","2.015809","2.295565","0.4139","2.855048999999999","0.5554149999999997","3600","3600","0.16160499999999997","0.08700499999999997","0.20550199999999993","0.12510699999999983","3598","3596","0.44669999999999926","0.46619999999999995","1.0636889999999983","0.8416000000000018","2916","3031","0.009216","0.009216","0.009216","0.01024","0.3072","0.120832","0.319488","0.13312","-58.333333333333336","1","25","1","0","0","1600000","0","0","0","4","0","0","0","0","9000","9000","9000","7474","8994"
"primary-n10000-v4-g8-visible25","visible25","10000","4","8","15340","4","3600","0.366","0.0616","0.5756199999999999","0.09680999999999994","0.7115069999999999","0.13763699999999912","0.47880999999999996","83.18161286960148","82.31431339527609","80.54925494583735","84.69941193890932","1","1.031515","1.1148549999999997","1.3644729999999983","1.5099119999999997","0.854505","0.3490499999999997","1.0449039999999998","0.5108309999999993","3600","3600","0.0912","0.072","0.11990499999999989","0.1015","3598","3598","0.2604599999999998","0.324015","0.39130899999999996","0.4861329999999997","2969","3181","0.008192","0.006144","0.009216","0.007168","0.108544","0.0512","0.113664","0.053248","-53.15315315315316","1","32","32","0","0","640000","0","0","0","4","0","0","0","0","9000","9000","9000","7688","8995"
"primary-n100000-v4-g8-visible25","visible25","100000","4","8","57064","4","3600","4.6432","0.062","5.26862","0.08420999999999994","5.649335999999999","0.09951399999999967","5.184410000000001","98.40166874817315","98.4241756892262","98.31044845254164","98.46306003744026","1","5.8681399999999995","0.9737199999999999","6.270110999999997","1.344641999999999","5.85178","0.32091499999999995","6.256499999999998","0.4187349999999992","3600","3600","0.19190499999999996","0.08501499999999992","0.2448249999999994","0.13051599999999963","3598","3598","0.4614449999999999","0.27151499999999995","0.6558479999999971","0.3592599999999995","3049","2872","0.009216","0.008192","0.011264","0.01024","1.85856","0.3953151999999997","2.035712","0.6974054399999985","-65.741448692153","1","124","32","0","0","6400000","0","0","0","4","0","0","0","0","9000","9000","9000","7456","8995"
